Year,Track,Artist,Album,Duration (s),Genres,Track ID,Release Date,Popularity
2022,As It Was,Harry Styles,Harry's House,167,Unknown,4Dvkj6JhhA12EX05fT7y2e,2022-05-20,87
2022,Stick Season,Noah Kahan,Stick Season,182,Unknown,0mflMxspEfB0VbI1kyLiAv,2022-10-14,86
2022,Deep Phase Noise 1,Milli Hughes,Deep Phase Noise,143,Unknown,5MOWBRtP53q5yNOtHaMVTh,2022-02-15,86
2022,Nobody Gets Me,SZA,SOS,180,r&b,5Y35SjAfXjjG0sFQ3KOxmm,2022-12-09,86
2022,Kill Bill,SZA,SOS,153,r&b,1Qrg8KqiBpW07V7PNxwwwL,2022-12-08,86
2022,Nonsense,Sabrina Carpenter,emails i can't send,163,Unknown,6dgUya35uo964z7GZXM07g,2022-07-15,86
2022,I'm Good (Blue),"David Guetta, Bebe Rexha",I'm Good (Blue),175,"edm, dance",4uUG5RXrOk84mYEfFvj3cK,2022-08-26,86
2022,Romantic Homicide,d4vd,Romantic Homicide,132,Unknown,1xK59OXxi2TAAAbmZK0kBL,2022-07-20,85
2022,TV,Billie Eilish,Guitar Songs,281,Unknown,3GYlZ7tbxLOxe6ewMNVTkw,2022-07-21,85
2022,Something in the Orange,Zach Bryan,Something in the Orange,228,"country, red dirt",3WMj8moIAXJhHsyLaqIIHI,2022-04-22,84
2022,the perfect pair,beabadoobee,Beatopia,177,bedroom pop,41P6Tnd8KIHqON0QIydx6a,2022-07-15,84
2022,Open Arms (feat. Travis Scott),"SZA, Travis Scott",SOS,239,r&b,6koKhrBBcExADvWuOgceNZ,2022-12-08,84
2022,About You,The 1975,Being Funny In A Foreign Language,326,Unknown,1fDFHXcykq4iw8Gg7s5hG9,2022-10-14,84
2022,Good Days,SZA,SOS,278,r&b,4PMqSO5qyjpvzhlLI5GnID,2022-12-09,83
2022,WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",I NEVER LIKED YOU,189,rap,59nOXPmaKlBfGMDeOVGrIK,2022-04-29,83
2022,Bad Habit,Steve Lacy,Gemini Rights,232,Unknown,4k6Uh1HXdhtusDW5y8Gbvy,2022-07-15,83
2022,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",HEROES & VILLAINS,199,Unknown,2Hh3ETdQKrmSI3QS0hme7g,2022-12-02,83
2022,snowfall,"Øneheart, reidenshi",snowfall,124,"dark ambient, ambient",4xF4ZBGPZKxECeDFrqSAG4,2022-01-14,83
2022,Wondering Why,The Red Clay Strays,Moment of Truth,232,country,1HbzxLqpNVPdiBXvpC7Ovb,2022-04-29,82
2022,Good Looking,Suki Waterhouse,Good Looking,214,Unknown,0j3mqDTK4Z6lvrLzFCUUz6,2022-08-18,82
2022,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,194,Unknown,5wG3HvLhF6Y5KTGlK0IW3J,2022-12-02,82
2022,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,243,"reggaeton, trap latino, latin, urbano latino",1IHWl5LamUGEuP4ozKQSXZ,2022-05-06,82
2022,Anti-Hero,Taylor Swift,Midnights,200,Unknown,0V3wPSX9ygBnCm8psDIegu,2022-10-21,82
2022,Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage",HEROES & VILLAINS,221,Unknown,2dHHgzDwk4BJdRwy9uXhTO,2022-12-02,82
2022,Glimpse of Us,Joji,SMITHEREENS,233,Unknown,2mlNgAeIBnL78ZriXgrRHz,2022-11-04,82
2022,Ojitos Lindos,"Bad Bunny, Bomba Estéreo",Un Verano Sin Ti,258,"reggaeton, trap latino, latin, urbano latino",3k3NWokhRRkEPhCzPmV8TW,2022-05-06,82
2022,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",148,soft pop,4h9wh7iOZ0GGn8QVp4RAOB,2022-05-13,82
2022,Sun to Me,Zach Bryan,American Heartbreak,163,"country, red dirt",1SjsVdSXpwm1kTdYEHoPIT,2022-05-20,81
2022,NIGHTS LIKE THESE,Benson Boone,Walk Me Home...,172,Unknown,33vZRjxJScapmRShRJq8I0,2022-07-29,81
2022,because i liked a boy,Sabrina Carpenter,emails i can't send,196,Unknown,32FhTAAjKZaBein150o3Px,2022-07-15,81
2022,Me Porto Bonito,"Bad Bunny, Chencho Corleone",Un Verano Sin Ti,178,"reggaeton, trap latino, latin, urbano latino",6Sq7ltF9Qa7SNFBsV5Cogx,2022-05-06,81
2022,Extssy Model,Junior H,Mi Vida En Un Cigarro 2,240,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",24teIhDYO2RocTA2v5dY0r,2022-02-11,81
2022,Moscow Mule,Bad Bunny,Un Verano Sin Ti,245,"reggaeton, trap latino, latin, urbano latino",6Xom58OOXk2SoU711L2IXO,2022-05-06,81
2022,Is There Someone Else?,The Weeknd,Dawn FM,199,Unknown,0mL82sxCRjrs3br407IdJh,2022-01-06,81
2022,A New Kind Of Love - Demo,"Frou Frou, Imogen Heap, Guy Sigsworth",A New Kind Of Love (Demo),259,Unknown,3fuyYaLhZ2RoP9eWpvfP1H,2022-04-08,80
2022,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",HEROES & VILLAINS,182,Unknown,0vjeOZ3Ft5jvAi9SBFJm1j,2022-12-02,80
2022,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",218,"rap, hip hop",3F5CgOj3wFlRv51JsHbxhe,2022-06-17,80
2022,ceilings,Lizzy McAlpine,five seconds flat,182,Unknown,2L9N0zZnd37dwF0clgxMGI,2022-04-08,80
2022,she's all i wanna be,Tate McRae,i used to think i could fly,207,Unknown,7l9IqDtVWJurTvkQHq1BGh,2022-05-27,80
2022,Nothing's New,Rio Romeo,Good God!,211,Unknown,0EF1EE8zusg3Y869e56JFd,2022-09-23,80
2022,Efecto,Bad Bunny,Un Verano Sin Ti,213,"reggaeton, trap latino, latin, urbano latino",5Eax0qFko2dh7Rl2lYs3bx,2022-05-06,80
2022,Low,SZA,SOS,181,r&b,2GAhgAjOhEmItWLfgisyOn,2022-12-09,79
2022,Falling Behind,Laufey,Everything I Know About Love,173,Unknown,4KGGeE7RJsgLNZmnxGFlOj,2022-08-26,79
2022,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",The Forever Story (Extended Version),229,Unknown,1udwFobQ1JoOdWPQrp2b6u,2022-10-31,79
2022,Gilded Lily,Cults,Offering,212,Unknown,3Z0qLOS0cqWKPHXkbTXmNF,2022-10-26,79
2022,SPIT IN MY FACE!,ThxSoMch,SPIT IN MY FACE!,147,Unknown,1N8TTK1Uoy7UvQNUazfUt5,2022-12-20,79
2022,Kill Bill,SZA,SOS,153,r&b,3OHfY25tqY28d16oZczHc8,2022-12-09,79
2022,Otro Atardecer,"Bad Bunny, The Marías",Un Verano Sin Ti,244,"reggaeton, trap latino, latin, urbano latino",0E0DRHf5PfMeor0ZCwB3oT,2022-05-06,79
2022,Memories,Conan Gray,Superache,248,Unknown,5UXJzLFdBn6u9FJTCnoHrH,2022-06-24,79
2022,"Burn, Burn, Burn",Zach Bryan,"Burn, Burn, Burn",268,"country, red dirt",5jfhLCSIFUO4ndzNRh4w4G,2022-09-08,78
2022,All My Love,Noah Kahan,Stick Season,251,Unknown,7ByxizhA4GgEf7Sxomxhze,2022-10-14,78
2022,Porch Light,Josh Meloy,Porch Light,184,"red dirt, texas country, country",43SoxERu5UlXAgt4Es1VQU,2022-11-18,78
2022,"Going, Going, Gone",Luke Combs,Growin' Up,177,country,67AdiJcurlf6gocGobfaXs,2022-06-24,78
2022,Motorcycle Drive By,Zach Bryan,Summertime Blues,161,"country, red dirt",2HbpYFQbairMoU2YFyOP2x,2022-07-15,78
2022,PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,172,rap,1qMMYpVatbRITKCfq1gasi,2022-04-29,78
2022,Count Me Out,Kendrick Lamar,Mr. Morale & The Big Steppers,283,"hip hop, west coast hip hop",6BU1RZexmvJcBjgagVVt3M,2022-05-13,78
2022,Valentine,Laufey,Everything I Know About Love,168,Unknown,6cx5CvFhqN19efStehJqoW,2022-08-26,78
2022,Devil in a Dress,Teddy Swims,Sleep is Exhausting,175,Unknown,3YeBXUEWIjCtcsv0tULpz8,2022-11-04,78
2022,Hotel,Montell Fish,Her Love Still Haunts Me Like a Ghost,197,Unknown,2LtCEKs68u3RpNh4wybCF8,2022-10-28,78
2022,Gentle White Noise - Seamless,Natura Ferox,Gentle White Noise,173,Unknown,2COPUH8f4mlt1vzZG83zqU,2022-04-18,78
2022,Oklahoma Smokeshow,Zach Bryan,Summertime Blues,211,"country, red dirt",0OWhKvvsHptt6vnnNUSM9a,2022-07-15,77
2022,Northern Attitude,Noah Kahan,Stick Season,267,Unknown,4O2rRsoSPb5aN7N3tG6Y3v,2022-10-14,77
2022,ALL MINE,Brent Faiyaz,WASTELAND,216,r&b,3XgGQ1wjo5khvq2UImjyNF,2022-07-08,77
2022,The Kind of Love We Make,Luke Combs,Growin' Up,224,country,48UKTR66uUOT9LaUvooTNx,2022-06-24,77
2022,P power (feat. Drake),"Gunna, Drake",DS4EVER,193,melodic rap,0lEjxUUlKqjqXrVlIHFduD,2022-01-13,77
2022,Love Lost,"Mac Miller, The Temper Trap","I Love Life, Thank You",162,Unknown,2z9iuAxKv4TTeCrPAxxKg9,2022-07-22,77
2022,Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",Mr. Morale & The Big Steppers,239,"hip hop, west coast hip hop",2g6tReTlM2Akp41g0HaeXN,2022-05-13,77
2022,United In Grief,Kendrick Lamar,Mr. Morale & The Big Steppers,255,"hip hop, west coast hip hop",5Gt9bxniM1SxN61yRzRhXL,2022-05-13,77
2022,N95,Kendrick Lamar,Mr. Morale & The Big Steppers,195,"hip hop, west coast hip hop",0fX4oNGBWO3dSGUZcVdVV2,2022-05-13,77
2022,Around Me (feat. Don Toliver),"Metro Boomin, Don Toliver",HEROES & VILLAINS,191,Unknown,221qmpQeBNV87sUjQeUTVH,2022-12-02,77
2022,In My Room,Chance Peña,In My Room,177,Unknown,7CiDwKE62N6ey3LyG6s7xc,2022-05-06,77
2022,Love For You,"LOVELI LORI, ovg!",Love For You,170,Unknown,2DkKddV2e952EAteyuV0wP,2022-05-21,77
2022,The Good I'll Do,Zach Bryan,American Heartbreak,211,"country, red dirt",53zCCom4uEoIBaOAEJtjUL,2022-05-20,76
2022,1000 Blunts,$uicideboy$,"Sing Me a Lullaby, My Sweet Temptation",175,"dark trap, emo rap, horrorcore, punk rap, cloud rap, underground hip hop",09riz9pAPJyYYDVynE5xxY,2022-07-29,76
2022,Orange Juice,Noah Kahan,Stick Season,297,Unknown,07UFnnK3uPIuKv5Rs9TmXl,2022-10-14,76
2022,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,Ivory,216,bedroom pop,2TktkzfozZifbQhXjT6I33,2022-04-08,76
2022,Just Pretend,Bad Omens,THE DEATH OF PEACE OF MIND,204,"metalcore, metal",1H4Y9uW4N0LsxJUz0VnaPJ,2022-02-25,76
2022,Rich Spirit,Kendrick Lamar,Mr. Morale & The Big Steppers,202,"hip hop, west coast hip hop",1QPreu0BNOrUfEb8HTd2qG,2022-05-13,76
2022,Rich Flex,"Drake, 21 Savage",Her Loss,239,"rap, hip hop",1bDbXMyjaUIooNwFE9wn0N,2022-11-04,76
2022,Fall in Love with You.,Montell Fish,JAMIE,132,Unknown,4kJT7Yj6Za01KfKHjb7mZE,2022-07-22,76
2022,Oysters In My Pocket,Royel Otis,Oysters In My Pocket,162,indie,2B664ulJSVBd6B8SAY3Wux,2022-03-10,76
2022,Open the Gate,Zach Bryan,American Heartbreak,234,"country, red dirt",6pamafD9p0K7FHfJPz6TYF,2022-05-20,75
2022,Spin Bout U,"Drake, 21 Savage",Her Loss,214,"rap, hip hop",2ZL7WZcjuYKi1KUDtp4kCC,2022-11-04,75
2022,Shirt,SZA,SOS,181,r&b,2wSTnntOPRi7aQneobFtU4,2022-12-09,75
2022,HASTA LA MUERTE,"Eslabon Armado, Ivan Cornejo",NOSTALGIA,209,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",3qAJAUr7yc9bPDx4ESt6ND,2022-05-06,75
2022,Watermelon,John + Jane Q. Public,Dinner in America Soundtrack,110,Unknown,03W2WiY9OSnUI4F9dy9L60,2022-05-31,75
2022,Flower Shops (feat. Morgan Wallen),"ERNEST, Morgan Wallen",FLOWER SHOPS (THE ALBUM),214,country,1DbZAffh8GGwW41Q3AU8iC,2022-03-11,74
2022,Please Don't Go,Wyatt Flores,Please Don't Go,181,"country, red dirt",7fb4Qp5YoT4BKFdbj1Xu8r,2022-07-15,74
2022,Heart Like A Truck,Lainey Wilson,Bell Bottom Country,199,country,5DIBVDJOHh7djepAjKHWCO,2022-11-28,74
2022,Watermelon Moonshine,Lainey Wilson,Bell Bottom Country,208,country,3sYBFUXTv0STUoUINx9Qe8,2022-11-28,74
2022,Out thë way,Yeat,Lyfë,150,rage rap,6IyoLWzljeR3ldQo4KWHT6,2022-09-09,74
2022,Broadway Girls (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",7220 (Reloaded),185,drill,7qTaDOcld0VmBWXnkbUj45,2022-03-10,73
2022,Jersey Giant,"Evan Honer, Julia DiGrazia",Jersey Giant,256,Unknown,3hEkAosl2ZuO9FltxY5L1R,2022-12-16,73
2022,Matte Black,$uicideboy$,"Sing Me a Lullaby, My Sweet Temptation",238,"dark trap, emo rap, horrorcore, punk rap, cloud rap, underground hip hop",0hPRWztAIbNkt6GcFcLiqF,2022-07-29,73
2022,Spread Thin,Mariah the Scientist,Buckles Laboratories Presents: The Intermission,202,alternative r&b,4MbzauKV2ydtZZjLsPcuTF,2022-03-11,73
2022,Hours In Silence,"Drake, 21 Savage",Her Loss,399,"rap, hip hop",0sSRLXxknVTQDStgU1NqpY,2022-11-04,73
2022,New Drank,LUCKI,New Drank,88,cloud rap,3icILkEkTKNPaPQ5usTbsw,2022-03-31,71
2022,Tomorrow 2 (with Cardi B),"GloRilla, Cardi B","Anyways, Life’s Great…",209,Unknown,0WNfQxDGaPTl0yogcMR5v1,2022-11-11,71
2023,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",The Idol Episode 4 (Music from the HBO Original Series),244,Unknown,7CyPwkp0oE8Ro9Dd5CUDjW,2023-06-23,91
2023,Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),210,Unknown,17phhZDn6oGtzMe56NuWvj,2023-09-15,90
2023,No Pole,Don Toliver,Love Sick (Deluxe),187,Unknown,0eaVIYo2zeOaGJeqZ5TwYz,2023-02-28,88
2023,ANXIETY (feat. Doechii),"Sleepy Hallow, Doechii",Boy Meets World,148,"brooklyn drill, new york drill",3FjK86616FbluOfTxNK2gY,2023-09-15,88
2023,LUNA,"Feid, ATL Jacob",FERXXOCALIPSIS,196,"reggaeton, urbano latino",7bywjHOc0wSjGGbj04XbVi,2023-12-01,88
2023,Pink Pony Club,Chappell Roan,The Rise and Fall of a Midwest Princess,258,Unknown,1k2pQc5i348DCHwbn5KTdc,2023-09-22,87
2023,NIGHTS LIKE THIS,The Kid LAROI,THE FIRST TIME,86,Unknown,1XBYiRV30ykHw5f4wm6qEn,2023-11-10,87
2023,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,137,Unknown,3vkCueOmm7xQDoJ17W1Pm3,2023-09-15,87
2023,greedy,Tate McRae,greedy,131,Unknown,3rUGC1vUpkDG9CZFHMur1t,2023-09-15,87
2023,The Door,Teddy Swims,I've Tried Everything But Therapy (Part 1),212,Unknown,3dj4wgM3cPeuLwMNHDuBon,2023-09-15,87
2023,Beanie,Chezile,Beanie,132,Unknown,5e0b9LgOfi3aJSKXFcOWRe,2023-11-28,87
2023,Flowers,Miley Cyrus,Endless Summer Vacation,200,Unknown,7DSAEUvxU8FajXtRloy8M0,2023-08-18,87
2023,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",Zach Bryan,227,"country, red dirt",4KULAymBBJcPRpk1yO4dOG,2023-08-25,86
2023,Pink Pony Club,Chappell Roan,The Rise and Fall of a Midwest Princess,258,Unknown,6393yGahSJ9slVdOwSxOVR,2023-09-21,86
2023,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",UTOPIA,191,rap,42VsgItocQwOQC3XWZ8JNA,2023-07-28,86
2023,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",222,Unknown,6wf7Yu7cxBSPrRlWeSeK0Q,2023-07-13,86
2023,Here With Me,d4vd,Petals to Thorns,242,Unknown,5LrN7yUQAzvthd4QujgPFr,2023-05-26,85
2023,Water,Tyla,Water,200,afrobeats,5aIVCx5tnk0ntmdiinnYvw,2023-07-28,85
2023,Red Wine Supernova,Chappell Roan,The Rise and Fall of a Midwest Princess,192,Unknown,7FOgcfdz9Nx5V9lCNXdBYv,2023-09-22,84
2023,Casual,Chappell Roan,The Rise and Fall of a Midwest Princess,232,Unknown,3WSOUb3U7tqURbBSgZTrZX,2023-09-22,84
2023,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),190,rap,3ZaEs1O8BG581qYPHpQ8d6,2023-08-18,84
2023,Feather,Sabrina Carpenter,emails i can’t send fwd:,185,Unknown,2Zo1PcszsT9WQ0ANntJbID,2023-03-17,84
2023,vampire,Olivia Rodrigo,GUTS,219,Unknown,1kuGVB7EU95pJObxwvfwKS,2023-09-08,84
2023,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven,209,Unknown,6GGtHZgBycCgGBUhZo81xe,2023-05-19,84
2023,Cowgirls (feat. ERNEST),"Morgan Wallen, ERNEST",One Thing At A Time,181,country,7fveJ3pk1eSfxBdVkzdXZ0,2023-03-03,83
2023,Where the Wild Things Are,Luke Combs,Gettin' Old,239,country,0eBFgRxyVSeuT4iyrbukdn,2023-03-24,83
2023,Fast Car,Luke Combs,Gettin' Old,265,country,1Lo0QY9cvc8sUB2vnIOxDT,2023-03-24,83
2023,HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,184,Unknown,4xdBrk0nFZaP54vvZj0yx7,2023-09-22,83
2023,Glue Song,beabadoobee,Glue Song,135,bedroom pop,3iBgrkexCzVuPy4O9vx7Mf,2023-02-14,83
2023,"Sex, Drugs, Etc.",Beach Weather,Pineapple Sunrise,196,Unknown,7MlDNspYwfqnHxORufupwq,2023-03-03,83
2023,Y LLORO,Junior H,$AD BOYZ 4 LIFE II,179,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",6RcAHyC5sAUIbPTkhOQwd8,2023-10-05,83
2023,PERRO NEGRO,"Bad Bunny, Feid",nadie sabe lo que va a pasar mañana,162,"reggaeton, trap latino, latin, urbano latino",7iQXYTyuG13aoeHxGG28Nh,2023-10-13,83
2023,PIÉNSALO,Junior H,$AD BOYZ 4 LIFE II,240,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",4ZOkfHC38nxSeSqzGE5HFr,2023-10-05,83
2023,You’re Gonna Go Far,Noah Kahan,Stick Season (We'll All Be Here Forever),286,Unknown,4nHJcUtNSUVjXRnjdP29Bk,2023-06-09,82
2023,HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,184,Unknown,3j6CeoBBlm40Msn1JE1SPD,2023-09-21,82
2023,Femininomenon,Chappell Roan,The Rise and Fall of a Midwest Princess,219,Unknown,53IRnAWx13PYmoVYtemUBS,2023-09-22,82
2023,Superpowers,Daniel Caesar,NEVER ENOUGH,174,Unknown,736PP5LTtREkDgktNmX3Gu,2023-04-07,82
2023,Lovin On Me,Jack Harlow,Lovin On Me,138,Unknown,4xhsWYTOGcal8zt0J161CU,2023-11-10,82
2023,Stephanie,Nafeesisboujee,Stephanie,126,Unknown,5rc7178sa2YRDlBFBHY0e8,2023-09-15,82
2023,Sunroof,"Nicky Youre, hey daisy",Good Times Go,163,Unknown,5YqEzk3C5c3UZ1D5fJUlXA,2023-06-09,82
2023,Lose Control,Teddy Swims,Lose Control,210,Unknown,6usohdchdzW9oML7VC4Uhk,2023-06-23,82
2023,Always,Daniel Caesar,NEVER ENOUGH,225,Unknown,2LlOeW5rVcvl3QcPNPcDus,2023-04-07,82
2023,MY EYES,Travis Scott,UTOPIA,251,rap,4kjI1gwQZRKNDkw1nI475M,2023-07-28,82
2023,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),176,pop,1vYXt7VSjH9JIM5oRRo7vA,2023-05-25,82
2023,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti, Madonna",Popular (Music from the HBO Original Series),215,Unknown,6WzRpISELf3YglGAh7TXcG,2023-06-02,82
2023,ROCKSTAR,Junior H,$AD BOYZ 4 LIFE II,168,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",6YOfGIE6iFxC7G8OlGGvzW,2023-10-05,82
2023,Rock and A Hard Place,Bailey Zimmerman,Religiously. The Album.,207,country,1TE8AAk9koG0UJco6ZAUfx,2023-01-11,81
2023,Thinkin’ Bout Me,Morgan Wallen,One Thing At A Time,177,country,0PAcdVzhPO4gq1Iym9ESnK,2023-03-03,81
2023,From The Start,Laufey,Bewitched,169,Unknown,43iIQbw5hx986dUEZbr3eN,2023-09-08,81
2023,run for the hills,Tate McRae,THINK LATER,143,Unknown,51hyZpbJlIgZIaX3TtMxmu,2023-12-08,81
2023,exes,Tate McRae,THINK LATER,159,Unknown,4E63weMCaNZuGPEFMnuEi8,2023-12-08,81
2023,fukumean,Gunna,a Gift & a Curse,125,melodic rap,4rXLjWdF2ZZpXCVTfWcshS,2023-06-16,81
2023,I KNOW ?,Travis Scott,UTOPIA,211,rap,6wsqVwoiVH2kde4k4KKAFU,2023-07-28,81
2023,LOKERA,"Rauw Alejandro, Lyanno, Brray",SATURNO,197,"reggaeton, urbano latino, trap latino, latin",1aUq8rjW1EwkAkMri4VfJy,2023-01-24,81
2023,NUEVA VIDA,Peso Pluma,GÉNESIS,190,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda",4Nf5EZ40JenjMUKXOiyRU5,2023-06-29,81
2023,Mmhmm,BigXthaPlug,THE BIGGEST,119,southern hip hop,4QTlxavdQGUVitxAvQqqkU,2023-12-01,80
2023,Nine Ball,Zach Bryan,Boys Of Faith,169,"country, red dirt",3xOi0YhDREKRURFHoNaAOQ,2023-09-22,80
2023,Last Night,Morgan Wallen,One Thing At A Time,163,country,7K3BhSpAxZBznislvUMVtn,2023-03-03,80
2023,the way things go,beabadoobee,the way things go,187,bedroom pop,5sA3i6SGkILMiZW6Fhx4wv,2023-07-18,80
2023,Back On 74,Jungle,Volcano,209,Unknown,19kHhX6f6EfLU7rcO3RqjO,2023-08-11,80
2023,Fall In Love,Bailey Zimmerman,Religiously. The Album.,232,country,0rCFRyEy4WXjRXNpO80Dzs,2023-01-11,79
2023,You Proof,Morgan Wallen,One Thing At A Time,157,country,5W4kiM2cUYBJXKRudNyxjW,2023-03-03,79
2023,Think I'm In Love With You,Chris Stapleton,Higher,222,country,3Gn1zuHNLtGuGEOXwq0k7e,2023-11-10,79
2023,500lbs,Lil Tecca,TEC,144,"melodic rap, rap",6rjuKpPydT2SxN15TZpV7r,2023-09-22,79
2023,Dial Drunk (with Post Malone),"Noah Kahan, Post Malone",Dial Drunk (with Post Malone),213,Unknown,22VHOlVYBqytsrAqV8yXBK,2023-07-18,79
2023,Best Time,Brent Faiyaz,Larger Than Life,82,r&b,1zgHn1EqUyA0HqNYMdJ5ia,2023-10-27,79
2023,Amor,emmanuellcortess_,Memorias <3,202,"cumbia norteña, música mexicana",0hkoQgoqic1qQtxPOudmrx,2023-07-28,79
2023,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",For All The Dogs,319,"rap, hip hop",1yeB8MUNeLo9Ek1UEpsyz6,2023-10-06,79
2023,TELEKINESIS (feat. SZA & Future),"Travis Scott, SZA, Future",UTOPIA,353,rap,1i9lZvlaDdWDPyXEE95aiq,2023-07-28,79
2023,Moonlight,Kali Uchis,Red Moon In Venus,187,Unknown,0JmnkIqdlnUzPaf8sqBRs3,2023-03-03,79
2023,Tennessee Orange,Megan Moroney,Lucky,223,country,6DLbBlGIOjjEj0dNN25zhZ,2023-05-05,78
2023,Back On My BS,BigXthaPlug,THE BIGGEST,94,southern hip hop,7hrFCoyWwKep7qp1lP4oga,2023-12-01,78
2023,Levels,BigXthaPlug,AMAR,157,southern hip hop,6vOeokRJNZjouabFGDLH1C,2023-02-10,78
2023,Religiously,Bailey Zimmerman,Religiously. The Album.,178,country,0bILU0UiNDmA5Ff6whhb2R,2023-01-11,78
2023,Dreamy Brown Noise,Focus Noise,Dreamy Brown Noise,183,Unknown,5sSoBock1ZOkM6srpxQaLG,2023-01-20,78
2023,Naked In Manhattan,Chappell Roan,The Rise and Fall of a Midwest Princess,211,Unknown,4LKYOetuIF5c9XjeLBL9av,2023-09-22,78
2023,Call Your Mom,Noah Kahan,Stick Season (We'll All Be Here Forever),278,Unknown,3yn01PcU95PTbiZ3xvop2j,2023-06-09,78
2023,Private Landing (feat. Justin Bieber & Future),"Don Toliver, Justin Bieber, Future",Love Sick,238,Unknown,52NGJPcLUzQq5w7uv4e5gf,2023-02-24,78
2023,Pretty Little Poison,Warren Zeiders,Pretty Little Poison,218,country,0MIp9iBm1V41ERxkZnmSUG,2023-08-10,77
2023,We Ride,Bryan Martin,Poets & Old Souls,188,"country, country rock",72kGuWpRiuA149Bn5lDkIO,2023-03-31,77
2023,Spotless (feat. The Lumineers),"Zach Bryan, The Lumineers",Zach Bryan,169,"country, red dirt",0HEytGQM3bG1vKxER7IgVK,2023-08-25,77
2023,Last Night,Morgan Wallen,3 Songs At A Time Sampler,163,country,59uQI0PADDKeE6UZDTJEe8,2023-01-31,77
2023,"Praise (feat. Brandon Lake, Chris Brown & Chandler Moore)","Elevation Worship, Brandon Lake, Chris Brown, Chandler Moore",CAN YOU IMAGINE?,304,"worship, christian, ccm, gospel",7Ee6XgP8EHKDhTMYLIndu9,2023-05-19,77
2023,I know it won't work,Gracie Abrams,Good Riddance (Deluxe),245,Unknown,33uKUpu9ZXsHhcxRLoxnWI,2023-06-16,77
2023,Thought You Should Know,Morgan Wallen,One Thing At A Time,215,country,3Qu3Zh4WTKhP9GEXo0aDnb,2023-03-03,76
2023,Texas,BigXthaPlug,AMAR,146,southern hip hop,7j7ud2oFTJ8BjmeI8bjkQm,2023-02-10,76
2023,Where It Ends,Bailey Zimmerman,Religiously. The Album.,179,country,0wXThIDxO3YRJCpPgnmbkw,2023-01-11,76
2023,TRUCK BED,HARDY,the mockingbird & THE CROW,167,"country, country rock",6CThut6kPrjot0pTJOTEer,2023-01-20,76
2023,White Horse,Chris Stapleton,Higher,267,country,1DgtQlVNotingln271ZKCx,2023-11-10,76
2023,Sarah's Place (feat. Noah Kahan),"Zach Bryan, Noah Kahan",Sarah's Place (feat. Noah Kahan),214,"country, red dirt",1fvC3CmNAbsx0V9ULMU8NB,2023-09-21,76
2023,World on Fire,Nate Smith,NATE SMITH (DELUXE),189,country,5ya0TmUQw2wHMkq36rPsnd,2023-04-28,76
